1899 13838
492 56 1.0
492 65 1.0
492 77 5.0
492 83 1.0
492 131 6.0
492 136 15.0
492 325 2.0
492 641 4.0
492 785 8.0
492 986 1.0
492 1280 3.0
493 24 1.0
493 49 4.0
493 50 2.0
493 61 5.0
493 65 1.0
493 77 1.0
493 82 1.0
493 102 1.0
493 233 4.0
493 246 5.0
493 462 11.0
493 471 4.0
493 533 6.0
493 586 2.0
493 809 5.0
493 868 11.0
493 874 5.0
493 966 12.0
494 150 3.0
494 1310 3.0
495 7 1.0
495 58 1.0
495 69 2.0
495 75 1.0
495 124 1.0
495 138 2.0
495 144 1.0
495 159 2.0
495 216 1.0
495 220 1.0
495 331 1.0
495 362 1.0
495 519 1.0
495 699 5.0
495 786 1.0
495 814 3.0
495 1009 1.0
495 1114 1.0
495 1124 1.0
495 1156 7.0
495 1280 1.0
495 1371 1.0
495 1446 5.0
496 150 4.0
496 160 2.0
496 196 2.0
496 387 6.0
496 641 1.0
496 787 5.0
496 1319 1.0
497 120 1.0
497 254 4.0
497 548 2.0
497 599 1.0
497 641 2.0
497 1365 1.0
497 1791 1.0
498 58 2.0
498 254 4.0
498 332 3.0
498 337 1.0
498 344 1.0
498 446 1.0
498 490 1.0
498 964 3.0
498 979 3.0
498 1156 1.0
499 8 1.0
499 54 2.0
499 58 5.0
499 87 10.0
499 89 1.0
499 130 2.0
499 143 3.0
499 146 1.0
499 162 5.0
499 181 1.0
499 245 1.0
499 254 2.0
499 300 1.0
499 307 2.0
499 309 1.0
499 383 13.0
499 453 1.0
499 467 2.0
499 566 1.0
499 697 9.0
499 763 1.0
499 825 3.0
499 847 1.0
499 890 2.0
499 979 5.0
499 1105 2.0
499 1148 1.0
499 1363 1.0
499 1371 1.0
499 1447 1.0
500 87 7.0
500 228 6.0
500 254 7.0
500 396 1.0
500 536 4.0
500 548 2.0
500 630 2.0
500 649 1.0
500 773 1.0
500 1029 3.0
501 65 3.0
501 667 1.0
501 1543 1.0
502 55 10.0
502 77 1.0
502 136 9.0
502 1079 1.0
502 1236 6.0
502 1280 2.0
503 89 1.0
503 130 4.0
503 254 2.0
503 321 1.0
503 332 1.0
503 371 1.0
503 460 2.0
503 529 3.0
503 574 5.0
503 653 3.0
503 771 3.0
503 805 5.0
503 847 2.0
503 964 4.0
503 973 3.0
503 1171 15.0
503 1838 1.0
504 1232 2.0
505 254 5.0
505 868 3.0
506 5 1.0
506 50 4.0
506 254 3.0
506 432 1.0
506 672 2.0
506 1154 3.0
506 1406 2.0
509 785 1.0
509 1009 2.0
509 1038 2.0
510 706 1.0
511 50 2.0
511 145 2.0
511 233 2.0
511 236 9.0
511 445 8.0
511 905 1.0
512 445 4.0
515 40 4.0
515 43 1.0
515 270 2.0
516 5 3.0
516 43 2.0
516 48 2.0
516 60 5.0
516 68 1.0
516 77 2.0
516 84 1.0
516 196 15.0
516 233 1.0
516 237 1.0
516 243 1.0
516 246 1.0
516 270 2.0
516 338 7.0
516 445 3.0
516 582 1.0
516 713 5.0
516 866 1.0
516 868 17.0
516 876 1.0
516 1017 1.0
516 1287 1.0
516 1299 1.0
519 7 9.0
519 58 4.0
519 237 2.0
519 717 2.0
519 918 4.0
519 1277 5.0
519 1343 1.0
519 1459 1.0
520 293 1.0
520 305 2.0
520 866 2.0
520 868 4.0
520 1002 2.0
520 1066 3.0
521 77 11.0
521 200 9.0
521 209 34.0
521 237 6.0
521 270 6.0
521 713 6.0
521 865 1.0
521 914 2.0
521 1066 5.0
522 201 2.0
525 1333 1.0
526 5 3.0
526 7 2.0
526 233 5.0
526 605 2.0
526 719 2.0
526 918 1.0
528 40 2.0
528 53 1.0
528 61 1.0
528 65 19.0
528 77 2.0
528 194 4.0
528 196 3.0
528 200 5.0
528 205 8.0
528 237 11.0
528 239 3.0
528 263 2.0
528 314 2.0
528 445 4.0
528 457 10.0
528 471 1.0
528 586 1.0
528 599 1.0
528 708 7.0
528 719 3.0
528 852 2.0
528 868 7.0
528 1161 1.0
528 1513 1.0
529 5 2.0
529 270 1.0
533 5 2.0
533 8 1.0
533 16 8.0
533 40 41.0
533 52 3.0
533 65 4.0
533 197 1.0
533 233 17.0
533 445 32.0
533 635 1.0
533 703 1.0
533 713 7.0
533 868 6.0
533 905 8.0
533 1529 1.0
534 7 2.0
534 61 6.0
534 72 4.0
534 77 3.0
534 196 18.0
534 718 1.0
534 954 4.0
534 1002 5.0
534 1400 1.0
534 1401 1.0
534 1406 2.0
534 1579 1.0
534 1580 1.0
535 45 3.0
535 53 1.0
535 62 1.0
535 68 2.0
535 71 3.0
535 90 3.0
535 200 1.0
535 205 5.0
535 242 7.0
535 263 1.0
535 293 1.0
535 713 10.0
535 719 1.0
535 760 1.0
535 958 2.0
535 1090 1.0
536 47 1.0
536 50 10.0
536 66 1.0
536 77 7.0
536 88 4.0
536 90 5.0
536 92 2.0
536 95 2.0
536 110 3.0
536 138 1.0
536 184 1.0
536 194 2.0
536 202 2.0
536 215 8.0
536 216 3.0
536 225 1.0
536 233 3.0
536 445 3.0
536 463 3.0
536 638 2.0
536 719 2.0
536 720 4.0
536 841 1.0
536 908 1.0
536 1111 4.0
536 1215 3.0
536 1287 9.0
538 1529 3.0
539 77 1.0
539 88 1.0
539 205 2.0
539 237 4.0
539 445 3.0
539 587 4.0
539 865 1.0
539 1066 2.0
539 1561 1.0
540 114 2.0
541 44 2.0
541 57 1.0
541 114 8.0
541 226 2.0
541 471 1.0
541 476 2.0
545 53 1.0
545 55 3.0
545 65 1.0
545 66 3.0
545 85 1.0
545 90 13.0
545 98 11.0
545 365 1.0
545 468 1.0
545 581 3.0
545 814 4.0
545 1071 4.0
545 1513 1.0
545 1743 1.0
546 26 2.0
547 66 3.0
547 71 2.0
547 72 2.0
547 91 1.0
547 104 3.0
547 205 5.0
547 463 1.0
547 760 5.0
547 865 1.0
547 869 1.0
547 960 1.0
547 1065 3.0
547 1069 2.0
547 1116 1.0
547 1165 4.0
547 1198 1.0
547 1273 1.0
547 1427 1.0
548 84 1.0
548 88 2.0
548 98 2.0
548 120 38.0
548 205 8.0
548 263 2.0
548 445 4.0
548 476 1.0
548 576 3.0
548 605 2.0
548 760 7.0
548 918 3.0
548 960 8.0
548 979 4.0
548 1077 2.0
548 1165 4.0
548 1369 3.0
549 445 5.0
551 5 3.0
552 24 3.0
552 233 6.0
552 263 4.0
552 713 1.0
552 954 3.0
553 136 2.0
553 699 2.0
553 903 2.0
553 972 3.0
555 233 1.0
555 487 1.0
555 963 1.0
557 5 11.0
557 65 9.0
557 102 2.0
557 133 28.0
557 233 7.0
557 237 6.0
557 242 3.0
557 270 2.0
557 280 2.0
557 457 5.0
557 471 12.0
557 580 1.0
557 962 24.0
557 1043 1.0
557 1299 1.0
561 576 1.0
561 1279 2.0
571 260 3.0
572 570 1.0
573 36 2.0
573 37 5.0
573 43 1.0
573 55 2.0
573 71 5.0
573 75 1.0
573 81 1.0
573 98 1.0
573 133 1.0
573 155 1.0
573 164 2.0
573 178 3.0
573 205 7.0
573 207 3.0
573 216 2.0
573 225 4.0
573 237 2.0
573 246 10.0
573 263 1.0
573 354 1.0
573 367 1.0
573 490 7.0
573 580 1.0
573 586 2.0
573 587 3.0
573 589 1.0
573 599 6.0
573 627 1.0
573 629 1.0
573 760 3.0
573 773 2.0
573 823 1.0
573 907 4.0
573 911 1.0
573 913 2.0
573 914 2.0
573 915 1.0
573 916 3.0
573 917 1.0
573 918 2.0
573 919 1.0
573 920 1.0
573 921 1.0
573 922 3.0
573 923 1.0
573 924 1.0
573 925 3.0
573 926 1.0
573 927 1.0
573 928 6.0
573 929 1.0
573 930 1.0
573 931 1.0
573 932 2.0
573 933 1.0
573 934 2.0
573 935 5.0
574 5 4.0
574 37 10.0
574 39 26.0
574 42 2.0
574 345 1.0
574 468 1.0
574 471 1.0
574 581 1.0
574 610 1.0
574 864 1.0
574 867 1.0
574 955 1.0
574 962 1.0
574 965 1.0
574 969 1.0
575 5 4.0
575 9 1.0
575 37 2.0
575 204 4.0
575 302 7.0
575 309 1.0
575 445 21.0
575 558 1.0
575 631 13.0
575 797 2.0
575 886 2.0
575 1118 1.0
575 1527 1.0
576 19 1.0
576 37 1.0
576 50 2.0
576 58 2.0
576 95 1.0
576 107 1.0
576 114 1.0
576 123 3.0
576 205 4.0
576 215 2.0
576 228 1.0
576 282 1.0
576 322 3.0
576 332 3.0
576 354 1.0
576 536 5.0
576 630 1.0
576 736 12.0
576 760 3.0
576 801 1.0
576 893 2.0
576 1031 5.0
576 1113 9.0
576 1441 1.0
576 1747 1.0
577 4 2.0
577 25 4.0
577 37 16.0
577 340 3.0
578 37 2.0
578 138 4.0
578 143 2.0
578 456 10.0
578 490 2.0
578 599 15.0
578 841 38.0
578 908 3.0
578 913 1.0
578 935 3.0
578 961 1.0
578 1446 1.0
580 38 2.0
580 41 1.0
580 83 1.0
580 232 2.0
580 325 1.0
580 574 1.0
581 5 5.0
581 9 5.0
582 9 1.0
582 38 3.0
582 58 5.0
582 337 1.0
583 21 1.0
583 38 1.0
583 54 2.0
583 58 4.0
583 125 1.0
583 178 1.0
583 228 2.0
583 232 1.0
583 280 2.0
583 300 1.0
583 321 1.0
583 339 2.0
583 347 2.0
583 348 1.0
583 350 1.0
583 365 1.0
583 377 1.0
583 453 4.0
583 499 1.0
583 535 1.0
583 543 1.0
583 574 9.0
583 610 2.0
583 630 1.0
583 636 2.0
583 640 2.0
583 646 2.0
583 669 3.0
583 776 2.0
583 821 4.0
583 926 1.0
583 951 2.0
583 985 1.0
583 989 2.0
583 1235 1.0
583 1247 2.0
583 1448 1.0
585 83 1.0
585 334 1.0
585 521 1.0
586 19 1.0
586 38 1.0
586 50 1.0
586 51 1.0
586 58 5.0
586 66 4.0
586 80 3.0
586 82 1.0
586 105 1.0
586 290 1.0
586 293 1.0
586 303 1.0
586 316 1.0
586 318 1.0
586 327 3.0
586 449 2.0
586 454 1.0
586 521 1.0
586 534 1.0
586 951 1.0
586 973 3.0
586 1157 11.0
587 38 43.0
587 70 2.0
587 107 1.0
587 295 1.0
587 467 1.0
587 631 1.0
587 657 1.0
587 756 2.0
587 829 1.0
587 1108 1.0
588 38 1.0
588 43 1.0
588 58 3.0
588 59 2.0
588 225 1.0
588 300 5.0
588 340 8.0
588 343 1.0
588 574 4.0
588 770 2.0
589 38 1.0
589 125 1.0
589 464 1.0
589 509 1.0
589 517 1.0
590 38 1.0
590 45 1.0
590 71 2.0
590 198 2.0
590 403 1.0
590 445 2.0
590 587 3.0
590 596 2.0
590 954 4.0
590 959 8.0
590 966 3.0
590 1009 1.0
590 1015 7.0
590 1205 1.0
590 1266 4.0
591 7 2.0
591 38 2.0
591 50 2.0
591 75 1.0
591 244 1.0
591 310 7.0
591 630 9.0
592 21 1.0
592 38 2.0
592 51 2.0
592 274 1.0
592 337 3.0
592 574 4.0
592 646 3.0
592 748 1.0
592 794 1.0
593 38 8.0
593 112 1.0
593 130 1.0
593 178 1.0
593 291 2.0
593 322 2.0
593 1532 1.0
594 7 3.0
594 125 3.0
594 695 3.0
594 810 5.0
594 907 1.0
594 1256 1.0
594 1274 1.0
594 1350 1.0
594 1351 2.0
594 1746 2.0
595 38 24.0
595 302 1.0
595 478 3.0
595 549 2.0
595 649 17.0
595 894 1.0
595 1011 3.0
595 1061 1.0
596 38 15.0
596 88 2.0
596 125 1.0
596 175 1.0
596 178 2.0
596 205 4.0
596 285 3.0
596 337 1.0
596 344 12.0
596 451 12.0
596 541 7.0
596 548 61.0
596 576 2.0
596 608 6.0
596 628 2.0
596 630 1.0
596 633 3.0
596 736 2.0
596 760 3.0
596 1768 1.0
597 38 2.0
597 70 3.0
597 770 1.0
598 38 2.0
599 9 1.0
599 45 2.0
599 51 1.0
599 63 1.0
599 66 1.0
599 72 1.0
599 75 1.0
599 77 2.0
599 82 1.0
599 83 2.0
599 84 1.0
599 88 1.0
599 95 1.0
599 102 1.0
599 106 1.0
599 111 1.0
599 117 1.0
599 140 1.0
599 142 1.0
599 144 1.0
599 149 1.0
599 150 1.0
599 154 1.0
599 155 17.0
599 161 1.0
599 198 1.0
599 203 1.0
599 205 1.0
599 212 1.0
599 223 1.0
599 228 4.0
599 237 1.0
599 244 1.0
599 277 1.0
599 280 1.0
599 314 1.0
599 316 1.0
599 319 1.0
599 325 1.0
599 327 1.0
599 329 1.0
599 330 4.0
599 332 1.0
599 338 4.0
599 342 2.0
599 344 1.0
599 351 1.0
599 352 2.0
599 359 1.0
599 364 1.0
599 370 1.0
599 381 1.0
599 387 1.0
599 447 1.0
599 451 2.0
599 453 1.0
599 456 1.0
599 460 2.0
599 462 1.0
599 463 1.0
599 465 1.0
599 473 1.0
599 490 21.0
599 493 1.0
599 509 1.0
599 519 2.0
599 534 1.0
599 557 1.0
599 559 1.0
599 596 1.0
599 608 2.0
599 636 1.0
599 641 1.0
599 652 1.0
599 659 1.0
599 665 1.0
599 697 1.0
599 771 1.0
599 773 1.0
599 774 1.0
599 796 4.0
599 807 1.0
599 809 1.0
599 814 1.0
599 821 3.0
599 926 1.0
599 938 1.0
599 958 2.0
599 960 1.0
599 963 1.0
599 968 1.0
599 1094 1.0
599 1113 1.0
599 1121 1.0
599 1124 1.0
599 1145 1.0
599 1168 1.0
599 1178 1.0
599 1253 1.0
599 1260 1.0
599 1277 1.0
599 1312 2.0
599 1363 2.0
599 1368 1.0
599 1413 1.0
599 1430 1.0
599 1431 1.0
599 1521 1.0
599 1597 1.0
599 1801 1.0
600 38 5.0
600 98 2.0
600 169 1.0
600 363 4.0
600 369 2.0
600 483 1.0
601 38 1.0
601 51 5.0
601 105 2.0
601 248 1.0
601 354 1.0
601 388 10.0
601 474 4.0
601 521 1.0
601 588 1.0
601 646 1.0
601 775 2.0
601 890 2.0
601 920 1.0
601 1272 8.0
601 1804 1.0
602 5 4.0
602 8 1.0
602 38 1.0
602 48 1.0
602 52 1.0
602 83 1.0
602 102 1.0
602 114 2.0
602 128 2.0
602 129 2.0
602 144 1.0
602 146 1.0
602 153 1.0
602 155 1.0
602 163 5.0
602 178 1.0
602 204 2.0
602 231 3.0
602 237 3.0
602 249 1.0
602 266 1.0
602 332 1.0
602 338 2.0
602 339 1.0
602 343 1.0
602 364 2.0
602 379 6.0
602 406 1.0
602 457 13.0
602 482 2.0
602 483 1.0
602 493 1.0
602 494 1.0
602 501 1.0
602 509 2.0
602 577 2.0
602 590 1.0
602 601 1.0
602 608 1.0
602 631 1.0
602 632 1.0
602 638 2.0
602 659 3.0
602 699 1.0
602 713 2.0
602 719 1.0
602 724 1.0
602 748 1.0
602 771 2.0
602 784 1.0
602 788 1.0
602 806 1.0
602 809 1.0
602 833 2.0
602 847 4.0
602 855 1.0
602 857 1.0
602 858 1.0
602 893 1.0
602 905 1.0
602 918 4.0
602 941 1.0
602 957 1.0
602 958 5.0
602 959 4.0
602 960 1.0
602 978 3.0
602 988 1.0
602 1004 3.0
602 1038 2.0
602 1042 2.0
602 1043 2.0
602 1067 1.0
602 1125 1.0
602 1145 2.0
602 1232 3.0
602 1245 1.0
602 1279 3.0
602 1300 3.0
602 1319 1.0
602 1399 2.0
602 1467 1.0
602 1581 1.0
602 1632 1.0
602 1647 2.0
602 1661 2.0
602 1722 1.0
602 1851 1.0
602 1863 1.0
603 38 9.0
603 83 1.0
603 105 1.0
603 299 1.0
603 312 3.0
603 347 1.0
603 369 1.0
603 412 1.0
603 418 3.0
603 516 1.0
603 545 5.0
603 631 2.0
603 666 1.0
603 810 5.0
603 978 2.0
604 38 2.0
604 137 1.0
604 175 1.0
604 478 5.0
604 505 3.0
604 649 1.0
604 1061 1.0
604 1896 1.0
605 41 1.0
605 338 1.0
605 509 1.0
605 572 1.0
605 606 1.0
605 607 1.0
605 611 1.0
605 613 1.0
606 270 3.0
608 39 4.0
608 62 4.0
608 65 9.0
608 116 4.0
608 196 6.0
608 208 3.0
608 233 1.0
608 237 7.0
608 295 5.0
608 336 1.0
608 338 1.0
608 369 2.0
608 457 7.0
608 463 3.0
608 471 3.0
608 583 1.0
608 605 2.0
608 699 3.0
608 796 2.0
608 814 1.0
608 889 1.0
608 903 1.0
608 905 1.0
608 914 1.0
608 918 4.0
608 921 8.0
608 1021 5.0
608 1402 2.0
609 42 1.0
609 58 1.0
609 62 3.0
609 75 1.0
609 114 1.0
609 196 1.0
609 203 3.0
609 205 1.0
609 338 2.0
609 380 2.0
609 384 1.0
609 442 1.0
609 474 4.0
609 605 1.0
609 641 1.0
609 699 3.0
609 771 1.0
609 892 2.0
609 909 2.0
609 950 3.0
609 960 1.0
609 1156 3.0
609 1241 1.0
610 55 3.0
610 74 8.0
610 102 1.0
610 228 1.0
610 445 6.0
610 599 1.0
610 605 1.0
610 623 3.0
610 641 2.0
610 1017 3.0
610 1363 1.0
610 1380 3.0
612 25 1.0
612 29 3.0
612 65 9.0
612 77 3.0
612 116 1.0
612 121 3.0
612 140 5.0
612 167 1.0
612 196 7.0
612 208 1.0
612 215 1.0
612 362 2.0
612 498 1.0
612 503 2.0
612 599 3.0
612 605 3.0
612 635 2.0
612 699 2.0
612 885 2.0
612 950 3.0
612 954 2.0
612 972 2.0
612 1145 1.0
612 1280 2.0
612 1399 3.0
612 1598 2.0
612 1730 1.0
612 1845 1.0
613 639 1.0
613 1280 3.0
615 4 1.0
615 11 1.0
615 15 8.0
619 1073 1.0
621 150 1.0
621 557 1.0
621 574 8.0
623 9 6.0
623 175 1.0
623 299 1.0
624 5 4.0
624 200 1.0
624 471 1.0
624 1287 6.0
625 5 1.0
625 108 1.0
625 1066 2.0
626 5 2.0
626 7 2.0
626 11 3.0
626 45 2.0
626 55 2.0
626 67 1.0
626 202 9.0
626 237 3.0
626 305 4.0
626 321 1.0
626 629 1.0
626 697 1.0
626 714 1.0
626 1066 1.0
626 1068 1.0
626 1118 1.0
626 1247 2.0
626 1345 1.0
626 1346 1.0
627 5 3.0
627 7 1.0
627 45 2.0
627 1383 1.0
627 1385 2.0
628 5 3.0
628 44 2.0
628 58 1.0
628 68 2.0
628 77 5.0
628 717 2.0
628 740 1.0
628 747 5.0
629 3 2.0
629 5 4.0
629 18 2.0
629 25 1.0
629 51 1.0
629 70 1.0
629 76 1.0
629 82 5.0
629 83 3.0
629 84 2.0
629 98 2.0
629 118 2.0
629 122 1.0
629 137 4.0
629 143 2.0
629 196 3.0
629 207 5.0
629 306 2.0
629 445 3.0
629 599 1.0
629 699 1.0
629 796 1.0
629 814 2.0
629 849 1.0
629 868 1.0
629 957 1.0
629 1002 1.0
629 1037 3.0
629 1070 1.0
629 1118 1.0
629 1121 1.0
629 1128 1.0
629 1290 1.0
629 1335 2.0
629 1402 1.0
629 1434 1.0
629 1439 1.0
630 5 3.0
630 40 1.0
630 84 1.0
630 197 5.0
630 238 1.0
630 865 8.0
630 918 1.0
630 1002 4.0
630 1006 1.0
631 5 1.0
631 43 2.0
631 65 1.0
631 75 1.0
631 77 7.0
631 580 2.0
631 626 12.0
631 627 2.0
631 913 1.0
631 954 6.0
631 1066 6.0
631 1481 1.0
632 5 6.0
632 63 5.0
632 77 8.0
632 80 1.0
632 146 1.0
632 293 2.0
632 719 9.0
632 903 1.0
632 1002 1.0
632 1066 23.0
632 1108 1.0
632 1215 2.0
632 1294 1.0
632 1515 1.0
633 5 13.0
633 7 11.0
633 26 1.0
633 50 33.0
633 61 1.0
633 63 1.0
633 65 16.0
633 75 1.0
633 77 2.0
633 144 1.0
633 149 1.0
633 196 1.0
633 200 3.0
633 244 1.0
633 270 1.0
633 344 1.0
633 354 2.0
633 471 1.0
633 586 1.0
633 715 2.0
633 719 14.0
633 795 4.0
633 865 7.0
633 903 2.0
633 905 6.0
633 958 2.0
633 1004 2.0
633 1192 5.0
633 1351 1.0
633 1384 1.0
633 1472 1.0
633 1535 1.0
634 50 3.0
634 77 1.0
634 145 1.0
634 205 1.0
634 316 17.0
634 322 1.0
634 574 6.0
634 632 4.0
634 799 1.0
634 951 1.0
635 65 2.0
635 787 1.0
635 941 2.0
635 1277 5.0
635 1556 1.0
635 1557 1.0
636 5 3.0
636 6 1.0
636 8 1.0
636 39 4.0
636 40 2.0
636 53 1.0
636 55 5.0
636 65 3.0
636 71 3.0
636 98 2.0
636 126 1.0
636 162 1.0
636 182 3.0
636 199 1.0
636 205 3.0
636 221 1.0
636 256 1.0
636 269 1.0
636 270 1.0
636 343 1.0
636 357 1.0
636 389 1.0
636 446 1.0
636 510 1.0
636 568 1.0
636 611 1.0
636 702 1.0
636 777 1.0
636 783 1.0
636 872 1.0
636 874 2.0
636 895 1.0
636 904 1.0
636 954 1.0
636 972 1.0
636 984 1.0
636 1005 1.0
636 1062 1.0
636 1095 1.0
636 1139 1.0
636 1161 1.0
636 1162 1.0
636 1197 1.0
636 1238 1.0
636 1253 3.0
636 1277 1.0
636 1324 1.0
636 1367 2.0
636 1423 2.0
636 1558 1.0
636 1559 1.0
636 1561 1.0
636 1562 1.0
636 1563 1.0
636 1565 1.0
636 1566 1.0
636 1567 1.0
636 1568 1.0
636 1569 1.0
636 1570 1.0
636 1571 1.0
636 1572 1.0
636 1573 1.0
636 1574 1.0
636 1575 1.0
636 1576 1.0
637 5 3.0
637 18 1.0
637 59 2.0
637 77 1.0
637 83 3.0
637 87 3.0
637 274 2.0
637 321 5.0
637 346 1.0
637 352 1.0
637 389 1.0
637 451 1.0
637 457 2.0
637 534 3.0
637 535 2.0
637 613 1.0
637 632 1.0
637 654 1.0
637 736 3.0
637 760 5.0
637 810 1.0
637 951 9.0
637 962 1.0
637 984 1.0
637 1028 5.0
637 1089 1.0
637 1093 3.0
637 1105 1.0
637 1165 1.0
637 1289 2.0
637 1486 1.0
637 1583 1.0
638 5 2.0
638 21 16.0
638 205 4.0
638 274 1.0
638 336 3.0
638 458 2.0
638 1335 5.0
639 5 4.0
639 48 1.0
639 59 2.0
639 77 4.0
639 82 3.0
639 138 1.0
639 211 1.0
639 212 3.0
639 225 2.0
639 237 6.0
639 345 1.0
639 445 7.0
639 587 1.0
639 719 2.0
639 951 1.0
639 952 1.0
639 958 2.0
639 1002 3.0
639 1633 1.0
640 581 3.0
641 5 5.0
641 7 1.0
641 19 1.0
641 21 5.0
641 45 5.0
641 70 5.0
641 83 3.0
641 89 3.0
641 106 2.0
641 108 1.0
641 175 1.0
641 177 1.0
641 178 1.0
641 194 3.0
641 202 1.0
641 300 1.0
641 325 3.0
641 331 1.0
641 332 2.0
641 335 33.0
641 346 1.0
641 349 3.0
641 350 1.0
641 352 1.0
641 365 1.0
641 371 5.0
641 394 1.0
641 402 1.0
641 403 1.0
641 408 6.0
641 444 1.0
641 448 1.0
641 451 4.0
641 467 50.0
641 473 2.0
641 493 1.0
641 528 1.0
641 541 1.0
641 545 1.0
641 548 2.0
641 553 3.0
641 574 8.0
641 629 2.0
641 631 2.0
641 654 1.0
641 658 1.0
641 695 1.0
641 748 2.0
641 794 1.0
641 820 1.0
641 833 1.0
641 847 2.0
641 850 1.0
641 892 1.0
641 926 1.0
641 983 1.0
641 987 1.0
641 993 4.0
641 1037 1.0
641 1051 1.0
641 1088 11.0
641 1092 1.0
641 1107 2.0
641 1132 1.0
641 1157 2.0
641 1267 1.0
641 1317 1.0
641 1605 1.0
641 1645 1.0
641 1646 1.0
641 1647 1.0
641 1648 1.0
642 720 1.0
643 39 7.0
643 766 1.0
644 5 2.0
644 71 1.0
644 77 2.0
644 124 3.0
644 143 1.0
644 242 3.0
644 280 1.0
644 340 8.0
644 487 2.0
644 497 4.0
644 599 1.0
644 601 1.0
644 797 1.0
644 874 2.0
644 964 1.0
644 1004 3.0
644 1113 2.0
644 1156 8.0
644 1177 1.0
644 1400 3.0
644 1680 4.0
645 5 10.0
645 7 1.0
645 19 4.0
645 59 2.0
645 77 3.0
645 326 3.0
645 445 8.0
645 636 1.0
645 641 6.0
645 719 4.0
645 1009 1.0
645 1205 1.0
646 55 7.0
646 68 3.0
646 87 2.0
646 88 4.0
646 468 15.0
646 748 1.0
646 1066 2.0
646 1444 5.0
646 1513 3.0
646 1692 1.0
647 5 2.0
647 77 1.0
647 587 2.0
647 905 3.0
648 5 2.0
648 6 6.0
648 266 1.0
648 268 1.0
648 284 2.0
648 332 1.0
648 337 4.0
648 343 3.0
648 344 2.0
648 350 1.0
648 461 7.0
648 770 1.0
648 886 1.0
648 951 3.0
649 55 2.0
649 445 4.0
649 868 3.0
649 1406 2.0
650 5 1.0
650 7 1.0
650 77 2.0
650 84 2.0
650 637 2.0
650 1165 1.0
651 5 1.0
651 50 3.0
651 55 4.0
651 65 5.0
651 107 1.0
651 132 1.0
651 462 1.0
651 547 1.0
651 907 1.0
651 1038 3.0
651 1066 3.0
651 1165 1.0
651 1464 2.0
651 1693 2.0
652 5 5.0
652 105 8.0
652 107 6.0
652 108 13.0
652 305 1.0
652 337 1.0
652 349 1.0
652 359 1.0
652 364 2.0
652 575 23.0
652 630 1.0
652 653 5.0
652 1093 2.0
653 5 1.0
653 21 9.0
653 41 1.0
653 83 2.0
653 107 1.0
653 204 1.0
653 242 2.0
653 344 7.0
653 364 1.0
653 471 3.0
653 644 22.0
653 951 3.0
653 1426 1.0
655 5 1.0
656 5 3.0
656 107 2.0
656 332 2.0
656 337 3.0
656 553 1.0
656 636 3.0
656 814 2.0
656 918 3.0
657 5 3.0
657 205 3.0
657 237 5.0
657 576 4.0
657 782 1.0
657 1070 3.0
657 1783 1.0
658 5 2.0
658 63 3.0
658 84 4.0
658 145 9.0
658 596 1.0
658 756 1.0
658 774 2.0
658 962 5.0
658 1038 3.0
658 1784 1.0
659 5 1.0
659 45 4.0
659 73 1.0
659 137 4.0
659 138 2.0
659 143 1.0
659 364 3.0
659 699 2.0
659 774 2.0
659 1035 1.0
661 5 9.0
661 59 3.0
661 98 1.0
661 200 1.0
661 237 4.0
661 244 1.0
661 246 4.0
661 641 1.0
661 1303 2.0
662 962 1.0
665 493 2.0
666 5 5.0
666 65 6.0
666 136 5.0
666 362 1.0
666 385 2.0
666 641 3.0
666 918 2.0
666 1406 2.0
666 1427 2.0
666 1744 1.0
667 116 1.0
667 160 1.0
667 270 4.0
667 332 1.0
667 355 6.0
667 377 4.0
667 381 5.0
667 383 6.0
667 639 1.0
667 641 2.0
667 868 4.0
667 905 4.0
667 927 2.0
668 5 5.0
668 65 3.0
668 146 2.0
668 354 3.0
668 635 17.0
668 1061 1.0
668 1113 1.0
668 1277 2.0
668 1635 1.0
668 1738 1.0
668 1827 1.0
668 1828 1.0
668 1829 1.0
668 1830 1.0
668 1831 1.0
668 1832 1.0
669 596 7.0
669 889 2.0
670 445 2.0
670 1012 1.0
672 19 1.0
672 28 28.0
672 50 2.0
672 54 1.0
672 83 4.0
672 105 4.0
672 125 1.0
672 129 1.0
672 134 1.0
672 162 1.0
672 206 1.0
672 266 2.0
672 275 2.0
672 292 1.0
672 299 2.0
672 302 2.0
672 310 4.0
672 318 1.0
672 325 1.0
672 330 17.0
672 335 2.0
672 350 1.0
672 352 1.0
672 367 1.0
672 377 2.0
672 381 2.0
672 402 2.0
672 409 1.0
672 413 1.0
672 428 1.0
672 438 1.0
672 451 1.0
672 460 1.0
672 461 4.0
672 464 1.0
672 480 3.0
672 481 1.0
672 492 1.0
672 501 1.0
672 505 1.0
672 526 3.0
672 533 4.0
672 536 2.0
672 539 1.0
672 540 1.0
672 546 1.0
672 557 1.0
672 566 2.0
672 574 1.0
672 606 1.0
672 612 2.0
672 628 1.0
672 636 1.0
672 664 1.0
672 666 3.0
672 673 1.0
672 694 2.0
672 733 1.0
672 762 1.0
672 772 1.0
672 773 2.0
672 775 1.0
672 784 1.0
672 794 1.0
672 800 4.0
672 803 1.0
672 811 3.0
672 815 1.0
672 847 2.0
672 895 1.0
672 900 1.0
672 978 1.0
672 979 1.0
